title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
MaiAnhNails_6mm 精细细节刷 - 粉色,6毫米细尖画笔 - 粉色,2.5,https://cf.shopee.vn/file/vn-11134207-81ztc-mk37jan5xcslbe,http://shopee.vn/product/70243371/50405598767,指甲护理,美甲笔,IVCN2026051565828,292376816538,https://detail.1688.com/offer/764654463107.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17738943002746256e0e6c&token=3leIEinB2yu%2BDl3Q%2BzjkQnE8hs6cErGjHuHstfy16ZMVire56%2FxoP3CNOXLZwc8A,1688参考链接,05-18发布,50405598767,9.35089,6月,1
优色林尿素修护加强型10%尿素润肤乳 250毫升 / 足霜 100毫升 / 护手霜 75毫升_尿素润肤乳 250毫升,尿素乳液 250毫升,14,https://cf.shopee.com.my/file/my-11134201-7rasg-majm7j17jpkb0a,http://shopee.com.my/product/10371777/205715983,手部护理,护手霜,IVCN2026051565830,295205109002,https://detail.1688.com/offer/966983286803.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,05-18发布,205715983,23.41072,6月,1
ANNIES 无痕美甲贴纸 无需打磨 美甲延长贴纸 美甲贴片_240片,240件,2.7,https://cf.shopee.vn/file/cn-11134207-7ras8-mcq5nxi3ksyk3e,http://shopee.vn/product/1582074978/44410632709,指甲护理,甲片,IVCN2026051565832,295893735172,https://detail.1688.com/offer/805752595288.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,44410632709,2.70999,6月,1
ROUni棕色系凝胶指甲油，完美契合2026秋冬季节。现有咖啡牛奶色、焦糖棕色和巧克力棕色可选。,棕色,19.6,https://cf.shopee.vn/file/vn-11134207-820l4-mg1mhu7ok2z165,http://shopee.vn/product/1618360778/43675087565,指甲护理,甲油胶,IVCN2026051565834,297034055201,https://detail.1688.com/offer/999778032969.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i40&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,43675087565,39.82356,6月,1
【20g大支装】100%正品，当日发货无效全额退款！现货正品护肤霜纯天然oin_3pcs,3件,6,https://cf.shopee.com.my/file/my-11134207-7rasl-m8lv9fukfhqm2b,http://shopee.com.my/product/592021897/49750862270,手部护理,护理类,IVCN2026051565836,297126409545,https://detail.1688.com/offer/875771593631.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,49750862270,107.4636,6月,1
🔥伴手礼🔥 批发（100件）现货 UNIQ 香氛护手霜 香水乳液 伴手礼 婚礼回礼 Kahw_RANDOM-100PCS,随机-100个,23.42,https://cf.shopee.com.my/file/my-11134207-820l9-mgt59soamy33c4,http://shopee.com.my/product/330471287/46351043384,手部护理,护手霜,IVCN2026051565838,297136137137,https://detail.1688.com/offer/951614215912.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=1518081dfee64c9fa84af3e24754e519&sessionid=05582bb7775f441ab71a220cbc6cb5db,1688参考链接,05-18发布,46351043384,23.42096,6月,1
Andpretty 高级猫眼彩绘套装 10米（木框）_Andpretty 高级猫眼彩绘套装 10米（木框）,Andpretty 高级猫眼彩绘套装 10 米（木框）,96.48,https://cf.shopee.vn/file/vn-11134207-820l4-mfuoyvzy8367ea,http://shopee.vn/product/60917246/44200877682,指甲护理,甲油胶,IVCN2026051565840,300070025100,https://detail.1688.com/offer/965039061873.html?lang=zh&kjSource=pc&fromkv=refer:HVHFESCLLBNFUR2ZGJKECTK2LJDUCM2EINHUEWCHJZIFOWJUINGE2VRULBHTGM2TJVJEUV2LLFGFGTKOKVDDMTKKLBDVSM2EJFHUEVKHIFNFIT2NKJMEONKQLBLTOSKN&bizType=saasTool&customerId=alipriceLP,1688参考链接,05-18发布,44200877682,96.48714,6月,1
Daily_#4 双头美甲笔，石柄 - 0.6 - 1.0 笔,4号 - 画笔 0.6 - 1.0,3.6,https://cf.shopee.vn/file/vn-11134207-7ras8-mapau1crrs0c9a,http://shopee.vn/product/15435461/42003368739,指甲护理,美甲笔,IVCN2026051565842,300279352116,https://detail.1688.com/offer/748825442892.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=4561dace2266501523e991fe547012b4&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC05414DBF552211526B2FEA8D8582C0735896A4F700EAB9F5D3104702D6518CAD7EEF6D6099BA67CE089F770C23C101B7852BD2F7FA9A08AB1B9C22B76586B661AF44A677DB3811584CCE77AEC663A4133AC2873FC363559C27459062F46FF9BCF66FD7932F47986AD72BF38BA058F4C614FCDF96FCC46DEEC1630DEA6B53D78232CFCA43A1388A7D%26cbu_cps_trace_flag%3Dwrite,1688参考链接,05-18发布,42003368739,5.22849,6月,1
Daily_#5 双头美甲笔，石柄 - 笔刷尺寸 1.0 - 1.5,5号 - 画笔 1.0 - 1.5,3.6,https://cf.shopee.vn/file/vn-11134207-7ras8-mapb0g8rw5vl69,http://shopee.vn/product/15435461/42003368739,指甲护理,美甲笔,IVCN2026051565844,300279352117,https://detail.1688.com/offer/748825442892.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,42003368739,5.25769,6月,1
Eveline Cosmetics 指甲精华液滋养指甲，促进指甲长而强韧，修复脆弱易断的指甲，呵护指甲健康 - 1 盒指甲精华液。,1盒指甲护理液,2.5,https://cf.shopee.vn/file/vn-11134207-7ras8-m12m5l3hf7yzf5,http://shopee.vn/product/302223025/22140204592,指甲护理,指缘油,IVCN2026051565846,300980281819,无同款,1688参考链接,05-18发布,22140204592,19.45323,6月,1
T8 凝胶指甲烘干机，SNRQI T8 新款正品_T8 黑色加强版,T8 黑色加强版,108,https://cf.shopee.vn/file/vn-11134201-820l4-mdzw8e19f8xw3f,http://shopee.vn/product/65790976/28140641555,指甲护理,美甲灯,IVCN2026051565848,301295448050,https://detail.1688.com/offer/689023096678.html?spm=a26352.b28411319.offerlist.5.245e1e628hpFOW,1688参考链接,05-18发布,28140641555,108.0044,6月,1
小米米家五件套不锈钢指甲钳套装，包含指甲剪、指甲锉、耳垢清除器，经久耐用。,小米米家五件套不锈钢指甲钳套装，包含指甲剪、指甲锉、耳垢清除器，经久耐用。,13.68,https://cf.shopee.vn/file/vn-11134207-7ra0g-m9xa8a53aao286,http://shopee.vn/product/1008837466/28536710290,指甲护理,指甲剪,IVCN2026051565850,305108630035,https://detail.1688.com/offer/652070495097.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,28536710290,13.68045,6月,1
BQ-858 PLUS 美甲粉尘吸尘器 - 超耐用、强劲动力，专业美甲粉尘吸尘器（1个月保修） - 粉色 + 粉尘过滤纸,粉色+灰尘过滤纸,45.3,https://cf.shopee.vn/file/vn-11134207-7ras8-maxkut72e120b3,http://shopee.vn/product/1211304550/24637625640,指甲护理,吸尘器,IVCN2026051565852,305368465825,"https://detail.1688.com/offer/614419257405.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/808296892355.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982",1688参考链接,05-18发布,24637625640,50.71017,6月,1
BQ-858 PLUS 美甲粉尘吸尘器 - 超耐用、强劲动力，专业美甲粉尘吸尘器（1个月保修） - 白色 + 粉尘过滤纸,白色+灰尘过滤纸,45.3,https://cf.shopee.vn/file/vn-11134207-7ras8-maxkuvlmvc9jc8,http://shopee.vn/product/1211304550/24637625640,指甲护理,吸尘器,IVCN2026051565854,305368465826,"https://detail.1688.com/offer/614419257405.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/808296892355.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982",1688参考链接,05-18发布,24637625640,50.59337,6月,1
硅胶手脚保暖袜，保湿防干燥，方便防滑（皮肤适用）,手脚保暖袜（肤色）,2.85,https://cf.shopee.vn/file/vn-11134207-820l4-mff4sk4evfv049,http://shopee.vn/product/734334705/24268670312,足部护理,足膜,IVCN2026051565856,305536933527,https://detail.1688.com/offer/889967036996.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,05-18发布,24268670312,3.00966,6月,1
XEIJAYI 15ml 新款粉蓝猫眼泡泡凝胶指甲油，持久闪亮，适用于美甲沙龙_6色猫眼套装-01,6支装猫眼眼影 - 01,28.49,https://cf.shopee.vn/file/vn-11134207-820l4-mfvwfe6y07ig74,http://shopee.vn/product/1428865786/44124397001,指甲护理,甲油胶,IVCN2026051565858,306979227374,https://detail.1688.com/offer/980412498771.html?lang=zh&kjSource=pc&fromkv=refer:HVHFESCLLBNFUSCBLFCESTKKKNDVCNCUKFHFUWCHIZIFOWJUINGE2VRULBHTGM2TJVJEUV2LLFGFGTKOKVDDMTKKLBDVSM2EJFHUEVKHJFMUIRKOIJKEOTSQLBLTOSKN&bizType=saasTool&customerId=alipriceLP,1688参考链接,05-18发布,44124397001,28.49851,6月,1
Kaise 美人鱼闪亮猫眼眼影套装，12 色，附色卡,Kaise 美人鱼闪光猫眼套装，12 种颜色，附色卡。,75.82,https://cf.shopee.vn/file/vn-11134207-81ztc-mmb8pc9mpudf91,http://shopee.vn/product/114394036/43225299742,指甲护理,甲油胶,IVCN2026051565860,307051618442,https://detail.1688.com/offer/976445287435.html?lang=zh&kjSource=pc&fromkv=refer:HVHFESCLLBNFURZUGNCESTSCKZDUSNCEJ5HEEVCHKZIFOWJUINGE2VRULBHTGM2TJVJEUV2LLFGFGTKOKVDDMTKKLBDVSM2EJFHUEWCHLEZUIQKNKJKEQQSQLBLTOSKN&bizType=saasTool&customerId=alipriceLP,1688参考链接,05-18发布,43225299742,75.82692,6月,1
自动足部去茧器，4种去角质模式，15000转/分钟功率，含3个磨头_CG03_Pro，无保修,CG03_Pro，无保修,17.03,https://cf.shopee.vn/file/vn-11134207-820l4-miny7qv9jtag50,http://shopee.vn/product/541686135/29760250950,足部护理,电动磨脚器,IVCN2026051565862,307149564424,https://detail.1688.com/offer/747019731753.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210702e017685458521601223e0fb3&token=O4wE4ieU5Ssh6JEJOr26%2BVmlRFoGtDUI4i8xsrhTsPl4CA7hKEdl7qoyMyfDgn0r,1688参考链接,05-18发布,29760250950,17.03965,6月,1
自动足部去茧器，4种去角质模式，15000转/分钟高速运转，含3个磨头_CG03_Pro，12个月保修 🔥,CG03_Pro，12个月保修 🔥,18.4,https://cf.shopee.vn/file/vn-11134207-820l4-miny7qv9jtag50,http://shopee.vn/product/541686135/29760250950,足部护理,电动磨脚器,IVCN2026051565864,307149564425,https://detail.1688.com/offer/795507352003.html?fro,1688参考链接,05-18发布,29760250950,18.40866,6月,1
🔥热销🔥 正品 MR Nail 凝胶美甲贴片，长款美甲贴片，适用于双头美甲模具，Mrnail_W555 美甲贴片，带防溢底胶,W555 防溢流,5.59,https://cf.shopee.vn/file/vn-11134207-820l4-mhfp50ljhcel65,http://shopee.vn/product/983271/42100427738,指甲护理,甲片,IVCN2026051565866,307196043682,https://detail.1688.com/offer/719130155884.html?spm=a26352.b28411319/2508.0.0,1688参考链接,05-18发布,42100427738,5.59015,6月,1
【胡志明市有售】MR 指甲塑形剪钳 laLinh_MR 指甲钳,MR NAIL 钳子,10.65,https://cf.shopee.vn/file/vn-11134207-820l4-mh1s1nv5iqku5f,http://shopee.vn/product/703710290/43158973098,指甲护理,指甲剪,IVCN2026051565868,315129166029,https://detail.1688.com/offer/997344789248.html?lang=zh&kjSource=pc&fromkv=refer%3AHVDFOR2TGRCFGTSGKJLUWVCDKFGDINCUKNHFUVCHKEZEIT2PIJNEOSJSIRIVQM2NJ5BEMV2LGZGFQTRVLJDUSVJTIZGUMWSHI4ZEGN2HIUZVIT2NLJNEONBUKREU4QS2I5AVURCBLAZTGUCVHU6T2PJ5JU111111&bizType=saasTool&customerId=alipriceLP,1688参考链接,05-18发布,43158973098,10.65511,6月,1
RAMYLA 多色不透明果冻凝胶指甲油套装 [GS6R]_RAMYLA 多色不透明果冻凝胶指甲油套装 [GS6R],RAMYLA 6色多色不透明果冻凝胶指甲油套装 [GS6R],3.5,https://cf.shopee.vn/file/vn-11134207-820l4-mjrw9yf8xqf696,http://shopee.vn/product/1703815505/54253219068,指甲护理,甲油胶,IVCN2026051565870,315310752577,https://detail.1688.com/offer/901856463404.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,54253219068,30.12333,6月,1
高功率UV凝胶美甲固化灯，美甲烘干机，双手均可使用_X9,X9,17.07,https://cf.shopee.vn/file/vn-11134207-81ztc-mljedo38a8zpb0,http://shopee.vn/product/1682177090/47952115933,指甲护理,美甲灯,IVCN2026051565872,315591012438,https://detail.1688.com/offer/954255780872.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.30124514.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,47952115933,17.07508,6月,1
MORDDA - 全新白色和珠光绿闪粉凝胶指甲油，共有12种颜色可供选择，适合美甲。 - Phan Tien - 01,仙女粉 - 01,12.13,https://cf.shopee.vn/file/vn-11134207-820l4-mi42h2dnku146e,http://shopee.vn/product/1428865786/54152917988,指甲护理,甲油胶,IVCN2026051565874,330281289129,https://detail.1688.com/offer/951485332337.html?spm=a26352.b28411319/2508.0.0,1688参考链接,05-18发布,54152917988,12.13836,6月,1
[法国账单] 尿素 5% 护手霜，尿素 10% 护足霜_新款护手霜，有效期至 2028 年 8 月,新 K.tay，有效期至 2028 年 8 月,6.3,https://cf.shopee.vn/file/vn-11134207-81ztc-mludc3pa4yyr41,http://shopee.vn/product/412071/7475351006,手部护理,护手霜,IVCN2026051565876,335272928526,https://detail.1688.com/offer/995240260833.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f867c17691594900046045e0f3b&token=mY7fko30TXBoL9ZAFk8LZ3rfDIT2TwzuPYKUI2XdY%2BCDUCPjAFOvxLPkUUjAqv8t,1688参考链接,05-18发布,7475351006,21.6149,6月,1
【新品】SuuseeGel 10色猫眼眼影，超亮液体猫眼眼影 + 赠送色卡【Ha Trang Nails】_Suuseegel 05,口封 05,86.67,https://cf.shopee.vn/file/vn-11134207-81ztc-mmlmliootreq42,http://shopee.vn/product/232746546/45550966618,指甲护理,甲油胶,IVCN2026051565878,340084408611,https://detail.1688.com/offer/853029483865.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417736317532115005e0ff0&token=igsR8mZ8dhR%2FR4WZp%2BNEir2hbOLgIZUMfwkLkk09a%2Fs8fkwrxyQxiRbCW1XtBBlY,1688参考链接,05-18发布,45550966618,86.67575,6月,1
【ANNIES】晚宴派对10色猫眼指甲油胶秋冬缎面玻璃珠猫眼专业美甲沙龙_10色套装带磁铁,一套10种颜色的磁铁,52,https://cf.shopee.vn/file/cn-11134207-820l4-mie6wtu32yv84b,http://shopee.vn/product/1582074978/43777324956,指甲护理,甲油胶,IVCN2026051565880,340314512014,https://detail.1688.com/offer/993998362691.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,43777324956,62.08332,6月,1
美国进口凝胶底胶，耐用、超强韧、超亮泽_顶胶+底胶,顶部+底部,5.47,https://cf.shopee.vn/file/vn-11134207-820l4-mj87xrf78hz759,http://shopee.vn/product/977801203/51555143616,指甲护理,甲油胶,IVCN2026051565882,340473681967,https://detail.1688.com/offer/676622040082.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517737216874005329e0f05&token=Gx6z2x22cbwRxQjbRGl%2Bms4QcIuEkmLg3uxqyZix5l%2FcOzGeU%2FtOPi7VDRhObjFD,1688参考链接,05-18发布,51555143616,5.47919,6月,1
Kaise 猫眼指甲油套装，20 种高级月光色，超亮，包含色卡和免费指甲磁铁（Tuệ Nhi_Moonlight Set）,月光场景,111.5,https://cf.shopee.vn/file/vn-11134207-820l4-mjv6cd0cq8782b,http://shopee.vn/product/1544215906/58003228792,指甲护理,甲油胶,IVCN2026051565884,340480082750,https://detail.1688.com/offer/984357323143.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,58003228792,111.50023,6月,1
高功率LED/UV智能感应美甲烘干机，凝胶美甲烘干机_白色,白色的,19.32,https://cf.shopee.vn/file/vn-11134207-820l4-mhht5v8v1o8xa4,http://shopee.vn/product/1682177090/47902107540,指甲护理,美甲灯,IVCN2026051565886,355203912257,https://detail.1688.com/offer/789812322005.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,47902107540,19.32935,6月,1
MABREM【FDA认证】金盏花足霜，专为修复足跟干裂、干燥、粗糙及脱皮的足部肌肤而设计_足霜,足霜,3.29,https://cf.shopee.ph/file/cn-11134207-820l4-mijy12wfrnra28,http://shopee.ph/product/1259403025/55403986391,足部护理,护理类,IVCN2026051565888,360428274741,https://detail.1688.com/offer/662713263954.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,55403986391,3.29198,6月,1
丹之合8色凝胶颜料套装（含色卡） - 详情：,细节：,24,https://cf.shopee.vn/file/cn-11134207-820l4-mir4jxeins3nc8,http://shopee.vn/product/1477980972/54503809497,指甲护理,甲油胶,IVCN2026051565890,365362875029,https://detail.1688.com/offer/832560566898.html?spm=a26352.b28411319/2508.0.0,1688参考链接,05-18发布,54503809497,24.27214,6月,1
高品质透明镜面效果，光滑、亮泽、自然，光线反射极佳，增强指甲颜色——超级透明，品质卓越。,超透明，高品质,1.5,https://cf.shopee.vn/file/vn-11134207-820l4-mgby57mxx05ma4,http://shopee.vn/product/1500254863/25742832760,指甲护理,美甲粉,IVCN2026051565892,375021450716,https://detail.1688.com/offer/987829286692.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,25742832760,2.62485,6月,1
RAMYLA 6合1硬底油/亮油 Tuxi Nails [GBR]_RAMYLA底油,拉米拉基地,1.6,https://cf.shopee.vn/file/vn-11134207-820l4-mjnuc8si4lj91b,http://shopee.vn/product/1703815505/51903214733,指甲护理,甲油胶,IVCN2026051565894,375337619988,https://detail.1688.com/offer/923742496342.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i22&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,51903214733,1.60753,6月,1
【4瓶装100毫升足部除臭剂】Greenika 4瓶装足部除臭喷雾，多种香味可选，含无香型鞋用除臭剂。,【4瓶装100毫升足部除臭剂】Greenika 4瓶装足部除臭喷雾，含所有香味和无香型鞋用除臭剂,27.66,https://cf.shopee.ph/file/sg-11134201-820mn-mnuq4c7yr85ced,http://shopee.ph/product/92793143/55705757799,足部护理,护理类,IVCN2026051565896,380521230247,https://detail.1688.com/offer/967442576048.html?spm=a26352.b28411319/2508.0.0,1688参考链接,05-18发布,55705757799,27.66493,6月,1
美国貂毛散粉刷，100%纯貂毛，无丝混纺，吸水性好，刷力强劲_16-[70%貂毛],16-[70%貂皮],44.51,https://cf.shopee.vn/file/vn-11134207-81ztc-mkjruo8cirk18d,http://shopee.vn/product/43434462/55506057213,指甲护理,美甲笔,IVCN2026051565898,395552241259,https://detail.1688.com/offer/991509808422.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,05-18发布,55506057213,44.5121,6月,1
Suuseegel 猫眼套装，10 瓶高级美甲油，包含色卡和磁铁_猫眼套装代码 1,猫眼闪电代码 1,75.54,https://cf.shopee.vn/file/vn-11134207-820l4-mhc4lhsuky6ke1,http://shopee.vn/product/337352970/27821017802,指甲护理,甲油胶,IVCN2026051565900,405185120455,https://detail.1688.com/offer/968245691097.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,27821017802,75.54464,6月,1
Ouboli 基础款瓶盖（新代码）白色瓶身 - 正品_Ouboli 白色瓶盖,顶级欧波利白,3.69,https://cf.shopee.vn/file/vn-11134207-820l4-mhcx22zzclqi1d,http://shopee.vn/product/896114028/50601936802,指甲护理,甲油胶,IVCN2026051565902,405188423093,https://detail.1688.com/offer/946535418061.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,50601936802,3.69752,6月,1
新友力60色石头彩绘套装 – 超可爱带调色盘,新友力60色石头彩绘套装 – 超级可爱，附带调色盘,213.62,https://cf.shopee.vn/file/vn-11134207-81ztc-ml03pd1zh98i0b,http://shopee.vn/product/528292944/27194271504,指甲护理,甲油胶,IVCN2026051565904,405571287344,https://detail.1688.com/offer/923104306204.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17736309320963467e0f45&token=fIbMZ9CGoKOoe2jdv9LT%2BSips%2FXc1YxF4YApprkvUuW6viM36X2WB%2B%2BQqePH%2B8C2,1688参考链接,05-18发布,27194271504,213.62011,6月,1
足部锉刀，配有一次性塑料替换头，专业修脚锉_100,100,24.14,https://cf.shopee.com.br/file/74af0744d3d928f1ba738449a4c19f81,http://shopee.com.br/product/339928631/4764940301,足部护理,磨脚挫,IVCN2026051565906,415054542169,https://detail.1688.com/offer/615589347054.html?s,1688参考链接,05-18发布,4764940301,24.14138,6月,1
XIMO 足部喷雾 200ml 足部除臭喷雾，有效去除鞋臭，抑制细菌滋生，并留下怡人香味 - 3 瓶装组合,组合3茶,18,https://cf.shopee.vn/file/sg-11134201-821g5-mgpzeniu3saw64,http://shopee.vn/product/1630004815/48850911746,足部护理,护理类,IVCN2026051565908,420080786646,https://detail.1688.com/offer/925829987798.html?spm=a26352.13672862.offerlist.48.94141e62JQU9Vg&cosite=-&tracelog=p4p&_p_isad=1&clickid=d6fbcce663dd454e8e41b38b4e78f524&sessionid=90f528358e729d054a5bb18b0512bf04,1688参考链接,05-18发布,48850911746,26.9328,6月,1
一盒180枚卡扣式钉子，方便使用两种形状：梯形和尖形。南芳钉_尖形,尖形,2.21,https://cf.shopee.vn/file/sg-11134201-822wv-mi41ihxulptw9d,http://shopee.vn/product/695651887/47352937668,指甲护理,甲片,IVCN2026051565910,420281116768,https://detail.1688.com/offer/631597088795.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,47352937668,2.21732,6月,1
正品 Suuseegel 猫眼眼线液套装（10 瓶装），含色卡和磁铁_代码 2,代码 2,65.35,https://cf.shopee.vn/file/vn-11134207-81ztc-ml3s385b7y8443,http://shopee.vn/product/337352970/44175030031,指甲护理,甲油胶,IVCN2026051565912,425576931242,https://detail.1688.com/offer/853029483865.html?lang=zh&kjSource=pc&fromkv=refer%3AHVDFOR2TGRCFGTSGKJLUWVCDKFGDINCEJNGVUUKHJE2FISKPIJKEQQJTIRFVQM2NJ5BEMV2LGZGFQTRVLJDUSVJTIZGUMWSHI4ZEGN2HIUZVIT2NLJNEONC2KRDU2USXI5AVUVCBLAZTGUCVHU6T2PJ5JU111111&bizType=saasTool&customerId=alipriceLP,1688参考链接,05-18发布,44175030031,65.35908,6月,1
ANGELICA 镶钻托盘，金色底座，12 个隔间，混合尺寸（200 颗），超亮，防脱落底座 - 美甲装饰_白色托盘,白色托盘,8.13,https://cf.shopee.vn/file/vn-11134207-820l4-mjjchm12iz2b0d,http://shopee.vn/product/265718999/45651707802,指甲护理,美甲饰品,IVCN2026051565914,445155320320,https://detail.1688.com/offer/994841425679.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2154647417688953355096322e0ef4&token=diy3D8WP7RVbkBkPHf9ou1%2Bo4Zr1xey6DpilJJgPraOFYxosQ%2FNKrT%2F4k1GHza%2Fe,1688参考链接,05-18发布,45651707802,8.13844,6月,1
欧舒丹玫瑰香氛护手霜 75ml_欧舒丹玫瑰香氛护手霜 75ml,欧舒丹玫瑰香氛护手霜 75毫升,48,https://cf.shopee.com.my/file/my-11134207-820l9-mjfecpuv82yr13,http://shopee.com.my/product/211411367/6215528300,手部护理,护手霜,IVCN2026051565916,21949279231,https://detail.1688.com/offer/1028343685001.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,6215528300,101.75039,6月mall,1
【整箱特惠】沃尔奇抗菌泡沫洗液（290毫升 x 12瓶）_清爽型,令人耳目一新,98.43,https://cf.shopee.com.my/file/my-11134207-7rask-m15cx90x68v5c0,http://shopee.com.my/product/287606470/3656458369,手部护理,洗手液,IVCN2026051565918,31311686090,https://detail.1688.com/offer/687305888512.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,05-18发布,3656458369,127.05688,6月mall,1
